"Index","Open","High","Low","Close","Volume"
2052-08-20,4.8948,4.899,4.8864,4.8972,27906
2052-08-21,4.8984,4.9164,4.8978,4.9104,24042
2052-08-22,4.9002,4.9032,4.8948,4.8966,23790
2052-08-23,4.896,4.8978,4.8816,4.8864,24060
2052-08-24,4.8846,4.8954,4.8828,4.8936,12768
2052-08-25,4.9008,4.9104,4.8996,4.9002,14646
2052-08-26,4.8954,4.899,4.8876,4.8912,18726
2052-08-27,4.8984,4.9128,4.8984,4.9038,27240
2052-08-28,4.914,4.9218,4.9026,4.9152,31026
2052-08-29,4.929,4.9422,4.9236,4.9404,42894
2052-08-30,4.9362,4.95,4.9362,4.9494,25710
2052-08-31,4.9542,4.9566,4.932,4.9416,33396
2052-09-01,4.9404,4.9434,4.929,4.9362,24468
2052-09-02,4.941,4.953,4.9404,4.9464,28260
2052-09-03,4.95,4.956,4.941,4.9446,9600
2052-09-04,4.9506,4.9548,4.9272,4.9362,38280
2052-09-05,4.9236,4.944,4.9146,4.935,30522
2052-09-06,4.9386,4.9518,4.9368,4.947,15078
2052-09-07,4.9566,4.9674,4.9566,4.9644,31920
2052-09-08,4.9578,4.9698,4.9566,4.968,22620
2052-09-09,4.974,4.9872,4.974,4.9812,57894
2052-09-10,4.977,4.992,4.9752,4.9866,58056
2052-09-11,4.9902,4.9944,4.98,4.9836,24960
2052-09-12,4.9824,4.9908,4.9722,4.9902,40152
2052-09-13,5.001,5.004,4.989,4.9908,22542
2052-09-14,4.9782,4.992,4.9746,4.9836,25656
2052-09-15,4.9788,4.9944,4.9782,4.9866,14562
2052-09-16,4.986,4.9866,4.965,4.9674,40872
2052-09-17,4.9698,4.974,4.9632,4.971,29130
2052-09-18,4.911,4.9134,4.8864,4.887,100050
2052-09-19,4.8852,4.8888,4.8624,4.8672,98892
2052-09-20,4.8864,4.8894,4.8678,4.8822,57036
2052-09-21,4.887,4.9014,4.8846,4.8984,37170
2052-09-22,4.8948,4.9068,4.8792,4.8834,36030
2052-09-23,4.836,4.8504,4.8324,4.8432,51234
2052-09-24,4.848,4.8528,4.8414,4.8462,25452
2052-09-25,4.8516,4.8684,4.8444,4.857,41958
2052-09-26,4.8852,4.8972,4.8756,4.896,29832
2052-09-27,4.902,4.908,4.896,4.8996,14544
2052-09-28,4.8768,4.8822,4.8612,4.8642,25086
2052-09-29,4.8552,4.86,4.8456,4.8528,29820
2052-09-30,4.8606,4.8834,4.8558,4.869,31680
2052-10-01,4.8642,4.8702,4.8516,4.863,27654
2052-10-02,4.8564,4.8696,4.8522,4.8618,24222
2052-10-03,4.9218,4.9608,4.9218,4.9596,55686
2052-10-04,5.0028,5.007,4.9782,4.992,68448
2052-10-05,4.98,5.0082,4.9746,5.0004,61746
2052-10-06,5.0298,5.0346,5.0226,5.025,30984
2052-10-07,5.019,5.031,5.0148,5.0286,41124
2052-10-08,5.0496,5.0544,5.0418,5.0532,47886
2052-10-09,5.055,5.0598,5.0448,5.0508,31890
2052-10-10,5.0448,5.058,5.0376,5.0574,27408
2052-10-11,5.0628,5.064,5.052,5.0538,18654
2052-10-12,5.049,5.0532,5.0298,5.0304,27678
2052-10-13,5.0172,5.022,4.9806,4.9974,82524
2052-10-14,5.019,5.0376,5.019,5.0256,35406
2052-10-15,5.028,5.034,5.004,5.0166,26496
2052-10-16,4.992,5.0136,4.986,5.0076,20160
2052-10-17,5.001,5.0052,4.9902,4.9938,11808
2052-10-18,4.9908,5.0088,4.986,4.9986,8592
2052-10-19,4.9944,4.995,4.968,4.9752,9954
2052-10-20,4.9704,4.9872,4.9662,4.9872,6792
2052-10-21,4.9968,5.0112,4.992,4.9956,3534
2052-10-22,4.9836,4.9878,4.971,4.9764,28068
2052-10-23,4.9818,4.992,4.9788,4.989,14154
2052-10-24,4.9932,5.004,4.9908,5.0022,15816
2052-10-25,5.0052,5.0052,4.9932,5.0004,5466
2052-10-26,5.0022,5.0046,4.9878,4.9896,6630
2052-10-27,5.001,5.013,4.9962,5.01,26550
2052-10-28,5.0136,5.022,5.0124,5.0214,9108
2052-10-29,5.0154,5.0208,5.01,5.0172,8454
2052-10-30,5.0334,5.0388,5.022,5.0232,29694
2052-10-31,5.0148,5.0214,5.0106,5.0184,25134
2052-11-01,5.0328,5.0424,5.0208,5.0232,32430
2052-11-02,5.0208,5.0274,4.995,4.998,40134
2052-11-03,4.9974,5.01,4.986,4.9884,39588
2052-11-04,4.9926,4.9956,4.9692,4.9704,48912
2052-11-05,4.9776,4.995,4.9764,4.9854,31236
